domain,group,id,Q_lin,Q_resolved,conflict_type,excerpt
stackexchange,bottom,BkiUctTxK6-gD0SrcyGG,0.39398371431486384,0.27800618853945974,无强冲突,"Q: Разбавить строку точками c# Как на c# реализовать алгоритм что бы разбавить строку как можно большим количеством, но чтобы не было больше двух точек подряд (2 точки подряд тоже нельзя), как и в начале и конце. Собственно есть строка ""stackoverflow"", нужно её разбавить точками(подскажите алгоритм)"
stackexchange,bottom,BkiUd1A5qX_BxlWi8ZVl,0.4157344017801855,0.2944550234562166,无强冲突,"Q: Install Sharp mx-b200 on Ubuntu I'm really new on Ubuntu  I'd like to install sharp mx-b200 on ubuntu I pluged the cable, ubuntu read it but can't find the driver Help me please to print and scan with my sharp "
stackexchange,bottom,BkiUdnk4dbjiVENjo6Tm,0.4279499749873445,0.3127110026155261,无强冲突,"Q: How to place Relative Layout at the bottom always MY XMl code looks like :  <?xml version=""1.0"" encoding=""utf-8""?>  <LinearLayout xmlns:android=""http://schemas.android.com/apk/res/android""     android:orientation=""vertical""     android:layout_width=""fill_parent"" android:layout_height=""wrap_conten"
stackexchange,bottom,BkiUdIY5qX_Bl-uWGcK3,0.4358973599396605,0.3229373866580852,无强冲突,"Q: REİNDEX SYMFONY ERROR SCREENSHOT Magento facing indindex issue, please check with below url - CommandNotFoundException ERROR My Screenshot KALİ: https://image.ibb.co/gu6fWb/Screenshot_from_2017_12_29_03_05_41.png HELP THANX GUYS  "
stackexchange,bottom,BkiUdxk4dbghE52z4_m1,0.4613346440683252,0.3251620554074044,无强冲突,"Q: Error when executing ""rails new APP_NAME"" I am using Ruby 1.9.3 and Rails 3.2.1. When I do a ""rails new UtilitiesApp"", I get this error: N:\UtilitiesApp>rails new UtilitiesApp       create       create  README.rdoc       create  Rakefile       create  config.ru       create  .gitignore       crea"
stackexchange,bottom,BkiUb8nxaJJQnMJkXMh3,0.451868054891872,0.3349950376059902,无强冲突,"Q: datepicker is not working in jsp My datepicker code is not working in jsp. Below is my code. Please someone help me on this.   <style> </style> </head> <script src=""http://code.jquery.com/jquery-1.10.2.js"" type=""text/javascript""></script> <script src=""js/onload.js"" type=""text/javascript""></script"
stackexchange,bottom,BkiUfaI5qhLBmcl5qBeh,0.4864452198182341,0.3429682214961449,无强冲突,"Q: How to group array of string using split? Hi I have an array of string [""Facebook_18_2013/03/17_1"", ""Facebook_17_2013/03/17_1"", ""Facebook_16_2013/03/17_1"", ""Facebook_15_2013/03/17_1"", ""Facebook_14_2013/03/17_1"", ""Facebook_13_2013/03/17_1"", ""Facebook_18_2014/03/17_1"", ""Facebook_17_2014/03/17_1"", """
stackexchange,bottom,BkiUbofxK3xgpfY9dn2U,0.46346215681333996,0.34492862417945835,无强冲突,Q: Facing authentication error while fetching token for GCM I am trying to implement a basic client to receive GCM notifications based on the tutorial in https://developers.google.com/cloud-messaging/android/start. When running the application I am seeing the below error in the logs: 11-05 15:35:13.
stackexchange,bottom,BkiUfGLxaKgQWseFxAFH,0.4762903226930931,0.3459382560579706,无强冲突,"Q: I get error java.io.EOFException: Unexpected EOF read on the socket when tried get MultipartFile file I have js function for upload fiels and another data function uploadFormData(){             var oMyForm = new FormData();             oMyForm.append(""file"", file2.files[0]);             oMyForm.a"
stackexchange,bottom,BkiUdWE5qsBB3XW1fyuq,0.47691690703584616,0.3473738737104193,无强冲突,"Q: Как добавить нумерацию кода в Adobe Flash Builder 4.5? Подскажите, пожалуйста, как добавить нумерацию кода в Adobe Flash Builder 4.5 Premium? A: Правая кнопка мыши на серой полосе слева от текста, выбрать - ""Show line numbers"""
stackexchange,bottom,BkiUbzU5qsNCPSsgaZLH,0.47357860599486185,0.35452538770808334,无强冲突,Q: How do I suppress or ignore PytestRemovedIn8Warning from the pytest I am using pytest --pycodestyle and pytest --flakes. This is giving me PytestRemovedIn8Warning(I am using flake8 here.) I am looking for solution to ignore this warning only without ignoring other warnings. Full warning is as bel
stackexchange,bottom,BkiUd245qoTBB2nxJKzi,0.4965707879309417,0.3592499002591452,D2语言规范高/D4统计启发式低,"Q: How to set color for some graph's vertex? I defined graph and got this visualization AdjacencyGraph[ {Labeled[v1, ""1""],  Labeled[v2, ""2""],  Labeled[v3, ""3""],  Labeled[v4, ""4""],  Labeled[v5, ""5""],  Labeled[v6, ""6""],  Labeled[v7, ""7""],  Labeled[v8, ""8""],  Labeled[v9, ""9""],  Labeled[v10, ""10""]},  {{"
stackexchange,bottom,BkiUa-A4c3aisE1SPHu7,0.47805874143620347,0.36034720602514303,无强冲突,Q: build root for blackfin processor i am trying to build a buildroot2011.08 for blackfin processor. i am facing following error in defconfig . cp /home/santhosh/Desktop/santhosh/buildroot2011.08_bfin/buildroot-2011.08/output/build/linux-2.6.39.4/arch/blackfin/configs/myboard_defconfig /home/santhos
stackexchange,bottom,BkiUcrLxK7kjXLSrE7A1,0.47281790878402075,0.3639280254528814,无强冲突,"Q: react project ,im getting this error,i have try to delete the node module and package.json but i got permission not granted to delete,also npm install node:internal/modules/cjs/loader:956 const err = new Error(message); ^ Error: Cannot find module './functions/valid' Require stack:  *  *C:\Users\"
stackexchange,bottom,BkiUf1HxK4tBVicoFTmj,0.4365637078149952,0.3639914273216241,无强冲突,Q: Why does my skype crash? Skype worked great since i installed it when OMG!Ubuntu! came with that this article. but randomly now it doesn't work. when i type skype into the terminal i get this: jeggy@jeggy-XPS:~$ skype /usr/lib/gtk-2.0/2.10.0/menuproxies/libappmenu.so: wrong ELF class: ELFCLASS64 
stackexchange,strong_conflict,BkiUbILxK7ICUn2IYNCU,0.7672978902757598,0.7094941953335131,D1语义价值高/D4统计启发式低,"Q: Singular values, orthogonal vectors, eigenvectors Find the orthogonal vectors $v_1$ and $v_2$ such that $Av_1$ and $Av_2$ are still orthogonal, where  $$A = \begin{pmatrix}  1 & -1 \\ 2 & 2  \end{pmatrix}$$ What can we comment about the lengths of $Av_1$ and $Av_2$ ? I'm stuck thinking if these $"
stackexchange,strong_conflict,BkiUgOXxK7IABDHEZ6xQ,0.769924851651838,0.7300313842353692,D1语义价值高/D4统计启发式低,"Q: How do I exclude outliers from an aggregate query? I'm creating a report comparing total time and volume across units.  Here a simplification of the query I'm using at the moment: SELECT  m.Unit,         COUNT(*) AS Count,         SUM(m.TimeInMinutes) AS TotalTime FROM    main_table m WHERE   m.u"
stackexchange,strong_conflict,BkiUdH45qsBC6uknBaP6,0.6853265531471692,0.5739625244410561,D1语义价值高/D3参考域相似低,"Q: How to find the roots of $\frac{\sqrt{3}-1}{\sin x}+\frac{\sqrt{3}+1}{\cos x}=4\sqrt{2}$? Find all $x$ in the interval $(0,\pi/2)$ such that $\frac{\sqrt{3}-1}{\sin x}+\frac{\sqrt{3}+1}{\cos x}=4\sqrt{2}$. The options are (i)$\pi/9,2\pi/7$, (ii)$\pi/36,11\pi/12$ (iii)$\pi/12,11\pi/36$ (iv) All I "
stackexchange,strong_conflict,BkiUc_s5qoTAk-0Y152T,0.7619602275410605,0.7273422060186593,D1语义价值高/D3参考域相似低,Q: Matching interface implementation with subtype to implemented type tl;dr: I want the list List<ComponentDefinition> in the CellObjectDefinition class to be able to be checked with a type check ICellObjectDefinition<IComponentDefinition>. ComponentDefinition is unknown at runtime and must therefor
stackexchange,strong_conflict,BkiUclHxK4tBVicoCJOB,0.7628012762445414,0.7216055172729218,D1语义价值高/D3参考域相似低,"Q: Calculate time utilized from interval data I have these four vectors with numbers being times in seconds: maxtime = 240.0333 mintime = 181.1333 times1 = c(179.1333, 183.8000, 192.3000, 194.0000, 196.2500, 198.8333, 203.4333, 217.8167) times2 = c(183.1333, 187.8000, 196.3000, 198.0000, 200.2500, 2"
stackexchange,strong_conflict,BkiUbzXxK6EuNA_gMfyA,0.7278163818313576,0.6759593552128987,D1语义价值高/D4统计启发式低,"Q: How to avoid implicit character conversion when using apply on dataframe When using apply on a data.frame, the arguments are (implicitly) converted to character. An example: df <- data.frame(v=1:10, t=1:10) df <- transform(df, t2 = as.POSIXlt(t, origin = ""2013-08-13"")) class(df$t2[1]) ## [1] ""POS"
stackexchange,strong_conflict,BkiUd5c4uBhhw71LMkS0,0.7424397401845637,0.671764178245839,D2语言规范高/D4统计启发式低,"Q: Checking syntax of a string or file Is there any internal (as in memory-only) equivalent to running perl6 -c on a file to check the syntax?  So far, there are two methods   *  *Running EVAL, but this actually runs the code. It's fast, but might cause some memory problems if evaluated structures a"
stackexchange,strong_conflict,BkiUdl44eIOjSc7LUakz,0.7630264076661806,0.7140551860858879,D1语义价值高/D4统计启发式低,"Q: Looping through a sequence of calculations and print number of iterations I want to loop through a calculation using the following equation:   where alpha is a positive number that controls the growth rate and K is a positive number that defines the capacity, i.e., the maximum number of bacteria "
stackexchange,strong_conflict,BkiUdOTxaKgTwZRrI_in,0.7337311547566941,0.6971806432371739,D1语义价值高/D3参考域相似低,"Q: example for $K\rtimes H\cong G\rtimes H$ and $K\ncong G$ Let $H,L$ be groups acting on $K,G$. Show that $K\rtimes H\cong G\rtimes L$ and $K\ncong G$ is not true in general. I found a solution online using $\times$: Counterexample: $G \times K \cong H \times K \implies G \cong H$ . I know the foll"
stackexchange,strong_conflict,BkiUdbw5qhLACGCwN6bj,0.7337821154622952,0.708516099347135,D1语义价值高/D2语言规范低,"Q: Navigate to HTML page using ng-click I have button that I want it to :   *  *Call multiple functions from the controller using ng-click(and I have to call them in HTML)  *Navigate to another html page placed in ""static/page.html"" onclick, when used to navigate (location.href), is override ng-clic"
stackexchange,strong_conflict,BkiUehPxK1fBGsWmwun7,0.7121095176908206,0.6475633003075073,D1语义价值高/D4统计启发式低,"Q: Arrowhead won't appear I've drawn the following DFA but for some reason, the arrow connecting node 4 to node 3 will not show an arrowhead. Interestingly, if I delete the edge at the other side from node 3 to node 4, the arrowhead then shows. If anybody can shed some light then that would be great"
stackexchange,strong_conflict,BkiUdKs5qoYDgZr1C73o,0.7068104731131067,0.6617736821817364,D1语义价值高/D4统计启发式低,"Q: Conservation Laws and time-reversal symmetry In most dynamics books I've read they refer to conservation laws and their associated symmetries, cf. Noether's theorem. I know that   *  *the conservation of momentum is a result of the homogenity of space  *angular momentum is the result of isotropic"
stackexchange,strong_conflict,BkiUdXvxaJiQn_Iny6GG,0.736485861461526,0.6994172014905305,D1语义价值高/D4统计启发式低,"Q: Sum lists of lists Taking the following lists matrix1 = [[1, 1], [2, 3]] matrix2 = [[1, 1], [2, 3]]  How does return, without using additional libraries (such as pandas, numpy,...), the sum of the various lists of lists, in these case 2, as [[2, 2], [4, 6]]  With the following def addMatrix(m1, m"
stackexchange,strong_conflict,BkiUfpHxK1yAga6JuTu4,0.7015325086287769,0.6290357029183364,D1语义价值高/D3参考域相似低,Q: Pulling out constants out conditional expectation Given $p_t = p_{t-1} + \varepsilon_t$ and $\varepsilon ~ $i.i.d. with$~E(\varepsilon_t) = 0~\forall~t$ I wanna derive the conditional expectation for $p_t$ and I know it is $p_{t-1}$ since it is a martingale. My attempt: $E(p_t|p_{t-1}) = E(p_{t-1
stackexchange,strong_conflict,BkiUbe45qsNCPiNSnEN6,0.7687861895836322,0.6475913429644433,D2语言规范高/D3参考域相似低,Q: Relationship between $\|\cdot\|_p$ and $\|\cdot\|_{\infty}$ Is a knowledge fact that in $\mathbb{R}^n$ we have $$ \|\cdot\|_{\infty}=\lim_{p\to \infty}\|\cdot\|_{p} $$ where we define $$ \|x\|_{p}=\left(\sum_{i=1}^{n}x_i^p\right)^{\frac{1}{p}} $$ and  $$ \|x\|_{\infty}=\sup_{1\leq i\leq n}|x_i|. 
wikipedia,top,BkiUfWnxK5YsWOzBDusW,0.9148429652382549,0.8989063995736273,无强冲突,"An intelligence quotient (IQ) is a total score derived from a set of standardised tests or subtests designed to assess human intelligence. The abbreviation ""IQ"" was coined by the psychologist William Stern for the German term Intelligenzquotient, his term for a scoring method for intelligence tests "
wikipedia,top,BkiUgMDxK0zjCxN_wGrG,0.9057229193457581,0.8732453918307569,无强冲突,"Molecular modelling encompasses all methods, theoretical and computational, used to model or mimic the behaviour of molecules. The methods are used in the fields of computational chemistry, drug design, computational biology and materials science to study molecular systems ranging from small chemica"
wikipedia,top,BkiUbAw4uzqh_Fxekix9,0.8895316368843076,0.8710656549260025,无强冲突,"Aeronautics is the science or art involved with the study, design, and manufacturing of air flight–capable machines, and the techniques of operating aircraft and rockets within the atmosphere. The British Royal Aeronautical Society identifies the aspects of ""aeronautical Art, Science and Engineering"
wikipedia,top,BkiUc9HxaKgTq1C9OEnx,0.8895067479064492,0.8690960474103168,无强冲突,"Tylosaurus  (from the ancient Greek  () 'protuberance, knob' + Greek  () 'lizard') is a genus of mosasaur, a large, predatory marine reptile closely related to modern monitor lizards and to snakes, from the Late Cretaceous.  History of study  Discovery and naming  Tylosaurus was the third new genus "
wikipedia,top,BkiUbDM241xg-GSMyp2h,0.8831512931648771,0.8690648689713921,无强冲突,"Home computers were a class of microcomputers that entered the market in 1977 and became common during the 1980s. They were marketed to consumers as affordable and accessible computers that, for the first time, were intended for the use of a single nontechnical user. These computers were a distinct "
wikipedia,top,BkiUfXjxK6EuNCwyxSNm,0.8912198985569602,0.8686190626140015,无强冲突,"Sociobiology: The New Synthesis (1975; 25th anniversary edition 2000) is a book by the biologist E. O. Wilson. It helped start the sociobiology debate, one of the great scientific controversies in biology of the 20th century and part of the wider debate about evolutionary psychology and the modern s"
wikipedia,top,BkiUasrxK7Tt52mM6w9Q,0.8942920206013941,0.868536946319991,无强冲突,"The  historiography of the United Kingdom includes the historical and archival research and writing on the history of the United Kingdom, Great Britain, England, Scotland, Ireland, and Wales. For studies of the overseas empire see historiography of the British Empire.  Medieval  Gildas, a fifth-cent"
wikipedia,top,BkiUdzY4eIXh1x7bjsPg,0.8899772564628834,0.8655324574255745,无强冲突,"Metal whiskering is a phenomenon which occurs in electrical devices when metals form long whisker-like projections over time. Tin whiskers were noticed and documented in the vacuum tube era of electronics early in the 20th century in equipment that used pure, or almost pure, tin solder in their prod"
wikipedia,top,BkiUeXHxK7IAHYL5-W3P,0.8871613597332966,0.8653231051131887,无强冲突,The Secondary School Mathematics Curriculum Improvement Study (SSMCIS) was the name of an American mathematics education program that stood for both the name of a curriculum and the name of the project that was responsible for developing curriculum materials. It is considered part of the second roun
wikipedia,top,BkiUd0bxaKgQLBMQPgxy,0.8952819876987259,0.863926041224324,无强冲突,"Magnetic circular dichroism (MCD) is the differential absorption of left and right circularly polarized (LCP and RCP) light, induced in a sample by a strong magnetic field oriented parallel to the direction of light propagation. MCD measurements can detect transitions which are too weak to be seen i"
wikipedia,top,BkiUgK_xK7IABDHEZ4py,0.8708541452369439,0.8617164505529564,无强冲突,"Sexualization (or sexualisation) is to make something sexual in character or quality or to become aware of sexuality, especially in relation to men and women. Sexualization is linked to sexual objectification. According to the American Psychological Association, sexualization occurs when ""individual"
wikipedia,top,BkiUcjrxK3xgpbERCytz,0.8896689074064748,0.8616276643218388,无强冲突,"In tort law, a duty of care is a legal obligation that is imposed on an individual, requiring adherence to a standard of reasonable care while performing any acts that could foreseeably harm others. It is the first element that must be established to proceed with an action in negligence. The claiman"
wikipedia,top,BkiUZyc25V5hegR8WaEQ,0.8845215532303083,0.8612504708656893,无强冲突,"Secondo il modello paleoantropologico dominante, è in questo continente che appare lHomo sapiens. Dall'Africa si sono altresì originate e da lì sono poi migrate, in epoche preistoriche e protostoriche, le prime culture umane, come la cultura litica olduvaiana, aree di pertinenza di paleontologia e a"
wikipedia,top,BkiUbzfxK0iCl4WD3I7D,0.8737457547820946,0.859477509754954,无强冲突,"Lesbian, gay, bisexual, and transgender (LGBT) people in Indonesia face legal challenges and prejudices not experienced by non-LGBT residents. Traditional mores disapprove of homosexuality and transitioning, which impacts public policy. Indonesian same-sex couples and households headed by same-sex c"
wikipedia,top,BkiUc7A4uzlhgyWvJH_R,0.8769757097037973,0.8578572247246292,无强冲突,"Memoirs of Modern Philosophers is a novel by British author Elizabeth Hamilton published in 1800. Responding to the Revolution Controversy of the 1790s and the debates about what roles women should occupy in English society, the novel contends that a poor education limits women's opportunities while"
wikipedia,bottom,BkiUdKc5qoYDgZr1C7qj,0.26266134725573526,0.1283029232730004,无强冲突,"  Джексонпорт — місто, штат Арканзас  Джексонпорт — місто, штат Вісконсин"
wikipedia,bottom,BkiUbCM4c3aisE1SPMXX,0.27797183070598125,0.14203542765975663,无强冲突,Finale KNVB Beker 2022 (mannen)  Finale KNVB Beker 2022 (vrouwen)
wikipedia,bottom,BkiUfirxK3YB9ohkPTLZ,0.2949579476014582,0.15038028247196003,无强冲突,Натуральне число 1399  1399 рік до нашої ери  1399 рік нашої ери
wikipedia,bottom,BkiUcMHxK7ICUubsyxZ-,0.2814957325779104,0.1510463021389494,无强冲突,"  Кірюшкино — село, Бугурусланський район, Оренбурзька область  Кірюшкино — село, Федоровський район, Башкортостан"
wikipedia,bottom,BkiUawzxK1yAgWt78Dn2,0.29277236813834856,0.1578947142601977,无强冲突,"  Бішевське сільське поселення — сільське поселення, Апастовський район, Татарстан  Бішевське сільське поселення — сільське поселення, Урмарський район, Чувашія"
wikipedia,bottom,BkiUfo3xK7IDA31U2AAQ,0.29477359796262936,0.16337175711348775,无强冲突,"  Акбай — село, Аральський район, Кизилординська область  Акбай — село, Сайрамський район, Туркестанська область"
wikipedia,bottom,BkiUbOs4eIXguuEPj4P7,0.2813191727769221,0.16712699740417025,无强冲突,"Push It:   «Push It» (песня Salt-N-Pepa), 1987  «Push It» (песня Garbage), 1998  «Push It» (песня Static-X), 1999  «Push It» (песня Рика Росса), 2006"
wikipedia,bottom,BkiUfIc25V5jJ1pbcBbQ,0.30943167827473045,0.17357223022531226,无强冲突,"  Довгалівська сільська рада — Вінницька область, Погребищенський район  Довгалівська сільська рада — Хмельницька область, Білогірський район"
wikipedia,bottom,BkiUc2E4uzlhbeH0ZXJS,0.33364289388383345,0.18325415579332338,无强冲突,Jumbo jet – nazwa samolotu Boeing 747  Jumbo jet – album zespołu Arp Life
wikipedia,bottom,BkiUdIc5qoTAnng25Cp_,0.29407964010567444,0.18612059933220773,无强冲突,"Franciaország Saint-Martin-du-Tertre, település Val-d'Oise megyében Saint-Martin-du-Tertre, település Yonne megyében"
wikipedia,bottom,BkiUdFc25V5ipNhMBvq9,0.33601020824066496,0.18720010747832472,无强冲突,Don't Wake Me Up – album dei The Microphones del 1999 Don't Wake Me Up – singolo di Chris Brown del 2012
wikipedia,bottom,BkiUbVzxK6nrxl9bLpc7,0.3483107649302028,0.18799929940773824,无强冲突,Giaime – nome proprio di persona italiano maschile Giaime – rapper italiano MC Giaime – rapper e writer italiano
wikipedia,bottom,BkiUboM5qoaAwnMw8DN9,0.3244298915854801,0.1903201617501331,无强冲突,Ординский сельский округ  Российская Федерация  Ярославская область   Ординский сельский округ Угличского района  Казахстан  Западно-Казахстанская область   Ординский сельский округ Бокейординского района
wikipedia,bottom,BkiUffnxK7FjYEB4Xn7q,0.29123217952987496,0.19225257116997008,无强冲突,Challenge Cup 2008/09 steht für folgende Volleyballturniere:   Challenge Cup 2008/09 (Männer)  Challenge Cup 2008/09 (Frauen)
wikipedia,bottom,BkiUbJ3xaJJQn1aABRD3,0.35327060191032955,0.19366329373623048,无强冲突,Supercoppa brasiliana 2015 – torneo di pallavolo femminile  Supercoppa brasiliana 2015 – torneo di pallavolo maschile
wikipedia,strong_conflict,BkiUbww5i7PA9LWbT_cD,0.6800557467666811,0.5498974604048313,D2语言规范高/D4统计启发式低,"Olga Nikolayevna Amelchenkova (; born on 5 September 1990 in Borisoglebsk, Voronezh Oblast) is a Russian political figure, deputy of the 8th State Duma convocation. After graduating from the Saint Petersburg State University of Engineering and Economics in 2012, she was hired on a competitive basis "
wikipedia,strong_conflict,BkiUdDQ4uzlhbeH0Zj8h,0.6902343072515005,0.5538889219213774,D2语言规范高/D1语义价值低,"Jared Nathan McKenzie (born May 16, 2001) is an American professional baseball outfielder in the Washington Nationals organization.  Amateur career McKenzie attended Round Rock High School in Round Rock, Texas, where he batted .535 with seven home runs alongside holding a 28-game hitting streak as a"
wikipedia,strong_conflict,BkiUcyPxaKgTvXx06bbp,0.6400993331817075,0.503544203888511,D2语言规范高/D4统计启发式低,"Hiroto Shinohara is a Japanese karateka. He won the gold medal in the men's kumite 67 kg event at the 2014 Asian Games which was held in the Incheon, South Korea.  Career   At the 2016 World Karate Championships held in Linz, Austria, he won the silver medal in the men's team kumite event.  In 2018,"
wikipedia,strong_conflict,BkiUc7HxK1ThhAqzWU9q,0.6067924289397856,0.46086385554718806,D2语言规范高/D1语义价值低,"Macheh Bon (; also known as Haft Tan) is a village in Aliabad Rural District, in the Central District of Qaem Shahr County, Mazandaran Province, Iran. At the 2006 census, its population was 332, in 82 families.  References   Populated places in Qaem Shahr County"
wikipedia,strong_conflict,BkiUbSfxK5YsWPOoePjC,0.708684407865804,0.5996590612335437,D2语言规范高/D4统计启发式低,"Macclesfield was launched in October 1720 on the River Thames. She made four voyages for the British East India Company (EIC) before she was sold in 1732.  Career 1st EIC voyage (1721–1722): Captain Robert Hudson sailed from the Downs on 4 February 1721, bound for China. She reached Batavia on 20 Ju"
wikipedia,strong_conflict,BkiUbjHxK7DgtAAQHp19,0.5404666033646268,0.3968849536585429,D2语言规范高/D1语义价值低,"KCVD may refer to:   KCVD-LP, a defunct low-power radio station (94.7 FM) formerly licensed to serve Castle Valley, Utah, United States  KIEV-LP, a low-power radio station (102.7 FM) licensed to serve Camas, Washington, United States, which held the call sign KCVD-LP from 2014 to 2015  KQLZ (FM), a "
wikipedia,strong_conflict,BkiUdbDxaL3Sugla0yeR,0.7124475145330302,0.6160359355214671,D2语言规范高/D4统计启发式低,"The T-48TS was a U.S. Navy aircraft project, intended to replace the T-39 Sabreliner as part of the Undergraduate Military Flight Officer (UMFO) Multi-Place Aircraft Training System (MPATS).  Planned by the Naval Air Systems Command (NAVAIR), the T-48 Training System (T-48TS) was planned to consist "
wikipedia,strong_conflict,BkiUdUw5qoYAlWqzxthD,0.6315571527167638,0.4826278492578434,D2语言规范高/D1语义价值低,"Arabshah-e Khargushan (, also Romanized as 'Arabshāh-e Khargūshān) is a village in Yeylaq Rural District, in the Central District of Kaleybar County, East Azerbaijan Province, Iran. At the 2006 census, its population was 184, in 35 families.  References   Populated places in Kaleybar County"
wikipedia,strong_conflict,BkiUfU425V5je08w0MMS,0.7157381950086766,0.6628206184581455,D4统计启发式高/D2语言规范低,"Izomerazy (EC 5) – klasa enzymów katalizujących izomeryzację. Katalizują odwracalne reakcje przekształceń strukturalnych w obrębie cząsteczki.   Do klasy należą: racemazy, epimerazy, oksydazy wewnątrzcząsteczkowe, mutazy, izomerazy trans – cis.  Przykład izomerazy  Przykładem jest izomeraza triozofo"
wikipedia,strong_conflict,BkiUdaw4uBhixEAx4f3W,0.7559162346240075,0.6764455314758531,D2语言规范高/D4统计启发式低,"Neritopsidae is a family of small sea snails and freshwater snails in the clade Cycloneritimorpha (according to the taxonomy of the Gastropoda by Bouchet & Rocroi, 2005).  The great majority of species within this family are only known as fossils. The few species which are extant are sometimes terme"
wikipedia,strong_conflict,BkiUdAw5qsBC-7ALua5Y,0.7286356197320734,0.6513448789945024,D2语言规范高/D4统计启发式低,The DOT-117 (TC-117 in Canada) is a type of unpressurized tank car in use on North American railroads. The DOT-117 design was developed in the aftermath of the Lac-Mégantic rail disaster of 2013 in an effort to upgrade the specifications of the then-common DOT-111 and CPC-1232 designs.  It was annou
wikipedia,strong_conflict,BkiUbVvxK1UJ-rRH-ked,0.6993571791125868,0.5753542222370095,D2语言规范高/D1语义价值低,Patrick Kingsley (born June 1989) is a British journalist who is the Jerusalem bureau chief of The New York Times. He previously served as a foreign correspondent for The Guardian.  Early life and education  Kingsley was born in London in June 1989. He graduated with a first in English Literature fr
wikipedia,strong_conflict,BkiUfqXxK7IDA31U2Ao0,0.6767182695620941,0.5438028935688193,D2语言规范高/D1语义价值低,"Quadrelle is a village and comune of the province of Avellino in the Campania region of southern Italy.  Festivals Every year, in August, there is a religious festival dedicated to John the Baptist. On the 17 January there is a traditional celebration called the Maio of Saint Anthony the Abbot.  Not"
wikipedia,strong_conflict,BkiUbZg5qrqCyvZe6-fB,0.6729693422897073,0.55754092000624,D2语言规范高/D4统计启发式低,"Bethlehem Abbey in the village of Bonheiden, Belgium, is a house of Benedictine nuns of the Subiaco Cassinese Congregation. The monastery was built in 1965 as a Redemptorist house but was transferred to the Benedictines in 1975.  The community formerly ran a publishing imprint which produced Dutch t"
wikipedia,strong_conflict,BkiUeJ04eIOjRtI4aWrk,0.6694117294395457,0.5641236482907003,D4统计启发式高/D3参考域相似低,"Es coneix com a substitució exemplar la que pot ordenar qualsevol ascendent nomenant substitut al descendent de més de catorze anys amb declaració d'incapacitació per, segurament, raó d'alienació mental.  Els seus efectes són els mateixos que els de la substitució pupil·lar.  Està regulat als articl"
